route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
"100101","SATURDAY","24664691","DOWNTOWN SEATTLE, VIA 35TH AVE SW","LOCAL",1,"3381263","10021372"
"100229","SATURDAY","24664867","SHORELINE, GREENWOOD","LOCAL",0,"3381263","11005153"
"100229","SATURDAY","24664909","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3381263","20005154"
"100229","SATURDAY","24664915","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3381263","20005154"
"100229","SATURDAY","24664918","SHORELINE, GREENWOOD","LOCAL",0,"3381263","11005153"
"100101","SATURDAY","24665125","DOWNTOWN SEATTLE, VIA 35TH AVE SW","LOCAL",1,"3381263","10021372"
"100101","SATURDAY","24664664","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3381264","21021375"
"100101","SATURDAY","24664681","DOWNTOWN SEATTLE, VIA 35TH AVE SW","LOCAL",1,"3381264","10021372"
"100101","SATURDAY","24664683","DOWNTOWN SEATTLE, VIA 35TH AVE SW","LOCAL",1,"3381264","10021372"
"100229","SATURDAY","24664887","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3381264","20005154"
"100229","SATURDAY","24664888","SHORELINE, GREENWOOD","LOCAL",0,"3381264","11005153"
"100229","SATURDAY","24664889","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3381264","20005154"
"100229","SATURDAY","24664943","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3381264","20005154"
"100229","SATURDAY","24664944","SHORELINE, GREENWOOD","LOCAL",0,"3381264","11005153"
"100101","SATURDAY","24665081","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3381264","21021375"
"100101","SATURDAY","24665088","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3381264","21021375"
"100101","SATURDAY","24664679","DOWNTOWN SEATTLE, VIA 35TH AVE SW","LOCAL",1,"3381265","10021372"
"100101","SATURDAY","24664702","DOWNTOWN SEATTLE, VIA 35TH AVE SW","LOCAL",1,"3381265","10021372"
"100101","SATURDAY","24664703","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3381265","21021375"
"100101","SATURDAY","24664789","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3381265","21021375"
"100101","SATURDAY","24664790","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3381265","21021375"
"100229","SATURDAY","24664847","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3381265","20005154"
"100229","SATURDAY","24664854","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3381265","20005154"
"100229","SATURDAY","24664855","SHORELINE, GREENWOOD","LOCAL",0,"3381265","11005153"
"100229","SATURDAY","24664856","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3381265","20005154"
"100229","SATURDAY","24664886","SHORELINE, GREENWOOD","LOCAL",0,"3381265","11005153"
"100229","SATURDAY","24664928","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3381265","20005154"
"100229","SATURDAY","24664929","SHORELINE, GREENWOOD","LOCAL",0,"3381265","11005153"
"100229","SATURDAY","24664946","SHORELINE, GREENWOOD","LOCAL",0,"3381265","11005153"
"100229","SATURDAY","24664947","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3381265","20005154"
"100229","SATURDAY","24664948","SHORELINE, GREENWOOD","LOCAL",0,"3381265","11005153"
"100101","SATURDAY","24665075","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3381265","21021375"
"100101","SATURDAY","24665095","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3381265","21021374"
"100101","SATURDAY","24665107","DOWNTOWN SEATTLE, VIA 35TH AVE SW","LOCAL",1,"3381265","10021372"
"100101","SATURDAY","24665117","DOWNTOWN SEATTLE, VIA 35TH AVE SW","LOCAL",1,"3381265","10021372"
"100101","SATURDAY","24665121","DOWNTOWN SEATTLE, VIA 35TH AVE SW","LOCAL",1,"3381265","10021372"
"100170","SATURDAY","24665573","DOWNTOWN SEATTLE, RENTON","LOCAL",1,"3381265","10280033"
"100170","SATURDAY","24665574","RENTON, BELLEVUE","LOCAL",0,"3381265","21280035"
"100170","SATURDAY","24665575","DOWNTOWN SEATTLE, RENTON","LOCAL",1,"3381265","10280032"
"100170","SATURDAY","24665576","RENTON, BELLEVUE","LOCAL",0,"3381265","21280034"
"100101","SATURDAY","24664651","DOWNTOWN SEATTLE, VIA 35TH AVE SW","LOCAL",1,"3381266","10021372"
"100101","SATURDAY","24664660","DOWNTOWN SEATTLE, VIA 35TH AVE SW","LOCAL",1,"3381266","10021372"
"100101","SATURDAY","24664686","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3381266","21021374"
"100101","SATURDAY","24664689","DOWNTOWN SEATTLE, VIA 35TH AVE SW","LOCAL",1,"3381266","10021372"
"100101","SATURDAY","24664692","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3381266","21021375"
"100229","SATURDAY","24664868","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3381266","20005154"
"100229","SATURDAY","24664869","SHORELINE, GREENWOOD","LOCAL",0,"3381266","11005153"
"100229","SATURDAY","24664881","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3381266","20005154"
"100229","SATURDAY","24664904","SHORELINE, GREENWOOD","LOCAL",0,"3381266","11005153"
"100229","SATURDAY","24664905","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3381266","20005154"
"100229","SATURDAY","24664940","SHORELINE, GREENWOOD","LOCAL",0,"3381266","11005153"
"100229","SATURDAY","24664941","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3381266","20005154"
"100229","SATURDAY","24664942","SHORELINE, GREENWOOD","LOCAL",0,"3381266","11005153"
"100229","SATURDAY","24664960","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3381266","20005154"
"100229","SATURDAY","24664961","SHORELINE, GREENWOOD","LOCAL",0,"3381266","11005153"
"100101","SATURDAY","24665072","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3381266","21021375"
"100101","SATURDAY","24665078","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3381266","21021375"
"100101","SATURDAY","24665085","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3381266","21021375"
"100101","SATURDAY","24665116","DOWNTOWN SEATTLE, VIA 35TH AVE SW","LOCAL",1,"3381266","10021372"
"100101","SATURDAY","24665119","DOWNTOWN SEATTLE, VIA 35TH AVE SW","LOCAL",1,"3381266","10021372"
"100101","SATURDAY","24664680","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3381267","21021374"
"100101","SATURDAY","24664682","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3381267","21021375"
"100101","SATURDAY","24664745","DOWNTOWN SEATTLE, VIA 35TH AVE SW","LOCAL",1,"3381267","10021372"
"100229","SATURDAY","24664848","SHORELINE, GREENWOOD","LOCAL",0,"3381267","11005153"
"100229","SATURDAY","24664857","SHORELINE, GREENWOOD","LOCAL",0,"3381267","11005153"
"100229","SATURDAY","24664924","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3381267","20005154"
"100229","SATURDAY","24664930","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3381267","20005154"
"100229","SATURDAY","24664931","SHORELINE, GREENWOOD","LOCAL",0,"3381267","11005153"
"100229","SATURDAY","24664932","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3381267","20005154"
"100101","SATURDAY","24665096","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3381267","21021374"
"100101","SATURDAY","24665103","DOWNTOWN SEATTLE, VIA 35TH AVE SW","LOCAL",1,"3381267","10021372"
"100101","SATURDAY","24665122","DOWNTOWN SEATTLE, VIA 35TH AVE SW","LOCAL",1,"3381267","10021372"
"100101","SATURDAY","24665676","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3381267","21021375"
"100229","SATURDAY","24665679","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3381267","20005154"
"100101","SATURDAY","24664667","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3381268","21021374"
"100101","SATURDAY","24664672","DOWNTOWN SEATTLE, VIA 35TH AVE SW","LOCAL",1,"3381268","10021372"
"100101","SATURDAY","24664684","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3381268","21021374"
"100101","SATURDAY","24664685","DOWNTOWN SEATTLE, VIA 35TH AVE SW","LOCAL",1,"3381268","10021372"
"100101","SATURDAY","24664696","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3381268","21021375"
"100101","SATURDAY","24664698","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3381268","21021375"
"100229","SATURDAY","24664866","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3381268","20005154"
"100229","SATURDAY","24664896","SHORELINE, GREENWOOD","LOCAL",0,"3381268","11005153"
"100229","SATURDAY","24664900","SHORELINE, GREENWOOD","LOCAL",0,"3381268","11005153"
"100229","SATURDAY","24664903","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3381268","20005154"
"100229","SATURDAY","24664937","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3381268","20005154"
"100229","SATURDAY","24664938","SHORELINE, GREENWOOD","LOCAL",0,"3381268","11005153"
"100229","SATURDAY","24664939","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3381268","20005154"
"100229","SATURDAY","24665101","SHORELINE, GREENWOOD","LOCAL",0,"3381268","11005153"
"100101","SATURDAY","24665105","DOWNTOWN SEATTLE, VIA 35TH AVE SW","LOCAL",1,"3381268","10021372"
"100101","SATURDAY","24665124","DOWNTOWN SEATTLE, VIA 35TH AVE SW","LOCAL",1,"3381268","10021372"
"100101","SATURDAY","24664666","DOWNTOWN SEATTLE, VIA 35TH AVE SW","LOCAL",1,"3381269","10021372"
"100101","SATURDAY","24664674","DOWNTOWN SEATTLE, VIA 35TH AVE SW","LOCAL",1,"3381269","10021372"
"100101","SATURDAY","24664699","DOWNTOWN SEATTLE, VIA 35TH AVE SW","LOCAL",1,"3381269","10021372"
"100101","SATURDAY","24664700","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3381269","21021375"
"100265","SATURDAY","24664729","WEDGWOOD, UNIVERSITY DISTRICT","LOCAL",0,"3381269","11071622"
"100101","SATURDAY","24664758","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3381269","21021374"
"100101","SATURDAY","24664759","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3381269","21021375"
"100229","SATURDAY","24664895","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3381269","20005154"
"100229","SATURDAY","24664897","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3381269","20005154"
"100229","SATURDAY","24664898","SHORELINE, GREENWOOD","LOCAL",0,"3381269","11005153"
"100229","SATURDAY","24664899","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3381269","20005154"
"100229","SATURDAY","24664925","SHORELINE, GREENWOOD","LOCAL",0,"3381269","11005153"
"100229","SATURDAY","24664927","SHORELINE, GREENWOOD","LOCAL",0,"3381269","11005153"
"100229","SATURDAY","24664933","SHORELINE, GREENWOOD","LOCAL",0,"3381269","11005153"
"100229","SATURDAY","24664936","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3381269","20005154"
"100229","SATURDAY","24664958","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3381269","20005154"
"100229","SATURDAY","24664959","SHORELINE, GREENWOOD","LOCAL",0,"3381269","11005153"
"100101","SATURDAY","24665076","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3381269","21021375"
"100101","SATURDAY","24665097","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3381269","21021374"
"100101","SATURDAY","24665102","DOWNTOWN SEATTLE, VIA 35TH AVE SW","LOCAL",1,"3381269","10021372"
"100101","SATURDAY","24665123","DOWNTOWN SEATTLE, VIA 35TH AVE SW","LOCAL",1,"3381269","10021372"
"100278","SATURDAY","24665564","MAPLE LEAF, UNIVERSITY DISTRICT","LOCAL",0,"3381269","11083009"
"100278","SATURDAY","24665565","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","LOCAL",1,"3381269","20083011"
"100278","SATURDAY","24665566","MAPLE LEAF, UNIVERSITY DISTRICT","LOCAL",0,"3381269","11083009"
"100278","SATURDAY","24665567","STADIUM STATION, DOWNTOWN SEATTLE","LOCAL",1,"3381269","20083010"
"100101","SATURDAY","24664687","DOWNTOWN SEATTLE, VIA 35TH AVE SW","LOCAL",1,"3381270","10021372"
"100229","SATURDAY","24664863","SHORELINE, GREENWOOD","LOCAL",0,"3381270","11005153"
"100229","SATURDAY","24664864","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3381270","20005154"
"100229","SATURDAY","24664865","SHORELINE, GREENWOOD","LOCAL",0,"3381270","11005153"
"100229","SATURDAY","24664911","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3381270","20005154"
"100101","SATURDAY","24665092","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3381270","21021374"
"100101","SATURDAY","24665098","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3381270","21021374"
"100101","SATURDAY","24665112","DOWNTOWN SEATTLE, VIA 35TH AVE SW","LOCAL",1,"3381270","10021372"
"100101","SATURDAY","24664661","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3381271","21021375"
"100101","SATURDAY","24664701","DOWNTOWN SEATTLE, VIA 35TH AVE SW","LOCAL",1,"3381271","10021372"
"100101","SATURDAY","24664746","DOWNTOWN SEATTLE, VIA 35TH AVE SW","LOCAL",1,"3381271","10021372"
"100101","SATURDAY","24664749","DOWNTOWN SEATTLE, VIA 35TH AVE SW","LOCAL",1,"3381271","10021372"
"100101","SATURDAY","24664780","DOWNTOWN SEATTLE, VIA 35TH AVE SW","LOCAL",1,"3381271","10021372"
"100101","SATURDAY","24664791","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3381271","21021374"
"100229","SATURDAY","24664844","SHORELINE, GREENWOOD","LOCAL",0,"3381271","11005153"
"100229","SATURDAY","24664845","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3381271","20005154"
"100229","SATURDAY","24664846","SHORELINE, GREENWOOD","LOCAL",0,"3381271","11005153"
"100229","SATURDAY","24664850","SHORELINE, GREENWOOD","LOCAL",0,"3381271","11005153"
"100229","SATURDAY","24664858","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3381271","20005154"
"100229","SATURDAY","24664859","SHORELINE, GREENWOOD","LOCAL",0,"3381271","11005153"
"100229","SATURDAY","24664860","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3381271","20005154"
"100229","SATURDAY","24664870","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3381271","20005154"
"100229","SATURDAY","24664871","SHORELINE, GREENWOOD","LOCAL",0,"3381271","11005153"
"100229","SATURDAY","24664919","SHORELINE, GREENWOOD","LOCAL",0,"3381271","11005153"
"100229","SATURDAY","24664920","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3381271","20005154"
"100101","SATURDAY","24665074","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3381271","21021375"
"100101","SATURDAY","24665082","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3381271","21021375"
"100101","SATURDAY","24665089","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3381271","21021374"
"100101","SATURDAY","24665108","DOWNTOWN SEATTLE, VIA 35TH AVE SW","LOCAL",1,"3381271","10021372"
"100101","SATURDAY","24665113","DOWNTOWN SEATTLE, VIA 35TH AVE SW","LOCAL",1,"3381271","10021372"
"100101","SATURDAY","24664650","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3381272","21021374"
"100101","SATURDAY","24664653","DOWNTOWN SEATTLE, VIA 35TH AVE SW","LOCAL",1,"3381272","10021372"
"100101","SATURDAY","24664655","DOWNTOWN SEATTLE, VIA 35TH AVE SW","LOCAL",1,"3381272","10021372"
"100229","SATURDAY","24664882","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3381272","20005154"
"100229","SATURDAY","24664907","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3381272","20005154"
"100229","SATURDAY","24664908","SHORELINE, GREENWOOD","LOCAL",0,"3381272","11005153"
"100229","SATURDAY","24664912","SHORELINE, GREENWOOD","LOCAL",0,"3381272","11005153"
"100229","SATURDAY","24664913","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3381272","20005154"
"100229","SATURDAY","24664914","SHORELINE, GREENWOOD","LOCAL",0,"3381272","11005153"
"100229","SATURDAY","24664917","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3381272","20005154"
"100101","SATURDAY","24665079","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3381272","21021375"
"100101","SATURDAY","24665086","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3381272","21021375"
"100101","SATURDAY","24665093","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3381272","21021374"
"100101","SATURDAY","24665109","DOWNTOWN SEATTLE, VIA 35TH AVE SW","LOCAL",1,"3381272","10021372"
"100101","SATURDAY","24664663","DOWNTOWN SEATTLE, VIA 35TH AVE SW","LOCAL",1,"3381273","10021372"
"100101","SATURDAY","24664675","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3381273","21021374"
"100101","SATURDAY","24664695","DOWNTOWN SEATTLE, VIA 35TH AVE SW","LOCAL",1,"3381273","10021372"
"100101","SATURDAY","24664697","DOWNTOWN SEATTLE, VIA 35TH AVE SW","LOCAL",1,"3381273","10021372"
"100101","SATURDAY","24664760","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3381273","21021375"
"100229","SATURDAY","24664849","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3381273","20005154"
"100229","SATURDAY","24664890","SHORELINE, GREENWOOD","LOCAL",0,"3381273","11005153"
"100229","SATURDAY","24664891","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3381273","20005154"
"100229","SATURDAY","24664921","SHORELINE, GREENWOOD","LOCAL",0,"3381273","11005153"
"100229","SATURDAY","24664922","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3381273","20005154"
"100229","SATURDAY","24664923","SHORELINE, GREENWOOD","LOCAL",0,"3381273","11005153"
"100229","SATURDAY","24664934","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3381273","20005154"
"100229","SATURDAY","24664935","SHORELINE, GREENWOOD","LOCAL",0,"3381273","11005153"
"100101","SATURDAY","24665083","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3381273","21021375"
"100101","SATURDAY","24665090","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3381273","21021374"
"102581","SATURDAY","24665391","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3381286","20674021"
"102581","SATURDAY","24665404","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3381286","20674021"
"102581","SATURDAY","24665418","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3381286","20674021"
"102581","SATURDAY","24665431","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3381286","20674021"
"102581","SATURDAY","24665444","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3381286","20674021"
"102576","SATURDAY","24665470","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3381286","10673012"
"102581","SATURDAY","24665471","BALLARD, UPTOWN","LOCAL",0,"3381286","11674016"
"102581","SATURDAY","24665486","BALLARD, UPTOWN","LOCAL",0,"3381286","11674016"
"102576","SATURDAY","24665487","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3381286","10673012"
"102576","SATURDAY","24665197","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3381287","10673012"
"102576","SATURDAY","24665208","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3381287","10673012"
"102576","SATURDAY","24665222","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3381287","10673012"
"102576","SATURDAY","24665236","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3381287","10673012"
"102576","SATURDAY","24665248","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3381287","10673012"
"102576","SATURDAY","24665256","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3381287","21673015"
"102576","SATURDAY","24665267","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3381287","21673015"
"102576","SATURDAY","24665281","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3381287","21673015"
"102576","SATURDAY","24665295","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3381287","21673015"
"102576","SATURDAY","24665309","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3381287","21673015"
"102576","SATURDAY","24665319","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3381287","21673015"
"102581","SATURDAY","24665329","BALLARD, UPTOWN","LOCAL",0,"3381287","11674016"
"102581","SATURDAY","24665339","BALLARD, UPTOWN","LOCAL",0,"3381287","11674016"
"102581","SATURDAY","24665353","BALLARD, UPTOWN","LOCAL",0,"3381287","11674016"
"102581","SATURDAY","24665367","BALLARD, UPTOWN","LOCAL",0,"3381287","11674016"
"102581","SATURDAY","24665379","BALLARD, UPTOWN","LOCAL",0,"3381287","11674016"
"102581","SATURDAY","24665387","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3381287","20674021"
"102581","SATURDAY","24665397","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3381287","20674021"
"102581","SATURDAY","24665411","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3381287","20674021"
"102581","SATURDAY","24665424","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3381287","20674021"
"102581","SATURDAY","24665438","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3381287","20674021"
"102581","SATURDAY","24665449","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3381287","20674021"
"102576","SATURDAY","24665214","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3381288","10673012"
"102576","SATURDAY","24665228","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3381288","10673012"
"102576","SATURDAY","24665241","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3381288","10673012"
"102576","SATURDAY","24665250","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3381288","10673012"
"102576","SATURDAY","24665260","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3381288","21673015"
"102576","SATURDAY","24665273","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3381288","21673015"
"102576","SATURDAY","24665287","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3381288","21673015"
"102576","SATURDAY","24665301","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3381288","21673015"
"102576","SATURDAY","24665314","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3381288","21673015"
"102576","SATURDAY","24665322","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3381288","21673015"
"102581","SATURDAY","24665345","BALLARD, UPTOWN","LOCAL",0,"3381288","11674016"
"102581","SATURDAY","24665359","BALLARD, UPTOWN","LOCAL",0,"3381288","11674016"
"102581","SATURDAY","24665371","BALLARD, UPTOWN","LOCAL",0,"3381288","11674016"
"102581","SATURDAY","24665382","BALLARD, UPTOWN","LOCAL",0,"3381288","11674016"
"102581","SATURDAY","24665390","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3381288","20674021"
"102581","SATURDAY","24665403","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3381288","20674021"
"102581","SATURDAY","24665417","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3381288","20674021"
"102581","SATURDAY","24665430","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3381288","20674021"
"102581","SATURDAY","24665443","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3381288","20674021"
"102581","SATURDAY","24665451","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3381288","20674021"
"102576","SATURDAY","24665454","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3381288","10673012"
"102581","SATURDAY","24665455","BALLARD, UPTOWN","LOCAL",0,"3381288","11674016"
"102576","SATURDAY","24665489","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3381288","10673012"
"102581","SATURDAY","24665490","BALLARD, UPTOWN","LOCAL",0,"3381288","11674016"
"102576","SATURDAY","24665196","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3381289","10673012"
"102576","SATURDAY","24665206","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3381289","10673012"
"102576","SATURDAY","24665220","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3381289","10673012"
